match_id,date,group,team_a,team_b,final_score_a,final_score_b,outcome,pre_p_team_a_win,pre_p_draw,pre_p_team_b_win,pre_bet_pick,pre_bet_stake_usd,pre_reasoning,pre_key_sources,t30_p_team_a_win,t30_p_draw,t30_p_team_b_win,t30_bet_pick,t30_bet_stake_usd,t30_reasoning,t30_key_sources,refl_outcome_vs_prediction,refl_was_well_calibrated,refl_luck,refl_key_factor_missed,refl_key_factor_overweighted,refl_counterfactual,refl_would_bet_differently,refl_confidence,_parse_issue,file_order
m29,2026-06-19,D,USA,Australia,2,0,team_a_win,0.6,0.22,0.18,no_bet,0,"USA are home co-hosts who dominated Paraguay 4-1 and sit as roughly -165 favorites (~60% de-vigged), while Australia's 2-0 win over Turkiye flattered a side that was outplayed (Turkey ~72% possession, 30-9 shots) and rescued by keeper Patrick Beach, who is likely to regress against a deeper US attack. My probabilities essentially track the de-vigged market, so after the bookmaker margin every outcome sits below its break-even (USA needs ~0.62 at -165, draw ~0.23, Australia ~0.20) and none offers positive expected value. With no identifiable edge in an efficient sharp market, the disciplined decision is to pass.",https://www.espn.com/soccer/story/_/id/49093966/fifa-world-cup-2026-usmnt-vs-australia-channel-how-watch-kickoff-live-stream-referee-predicted-lineups | https://www.cbssports.com/soccer/news/usmnt-australia-odds-prediction-time-2026-world-cup-picks-soccer-bets/ | https://www.vegasinsider.com/soccer/usa-australia-odds-world-cup-2026/ | https://www.oddsshopper.com/articles/expert-picks/usa-vs-australia-world-cup,,,,,,,,correct,True,neither,"I slightly underweighted how decisively the quality gap would show — USA controlled the game and Australia rarely threatened, so their opener win over Türkiye flattered them even more than I had already discounted.","The draw probability (0.22): I leaned on Australia's deep-defending, single-goal-margin, low-scoring profile to inflate the draw tail, but a comfortable 2-0 suggests the draw was less live than I priced.","Even if Patrick Beach had repeated his 8-save Türkiye heroics or Pulisic had been ruled out, the likely alternative was a narrower 1-0 rather than a different outcome, so USA most probably still wins.","no, the no_bet call was based on negative expected value at -165 given a ~0.60 estimate below the ~0.62 break-even, and switching because a favorite won would be outcome/resulting bias rather than a process improvement.",0.8,,28
m30,2026-06-19,D,Türkiye,Paraguay,0,1,team_b_win,0.5,0.28,0.22,team_a_win,30,"Türkiye are favorites by both the market (~-105 ML, implied ~50%) and the Opta supercomputer (49.4% vs Paraguay's 23.7%); despite losing 2-0 to Australia they dominated (30 shots, 70% possession) and simply lacked finishing, and Kenan Yıldız returning to the starting XI should sharpen an attack facing a Paraguay side that collapsed 4-1 to the USA. The edge is thin because the price already reflects this and Paraguay's counter-attacking setup mirrors the Australia approach that beat Türkiye, so I'm staking conservatively.",https://theanalyst.com/articles/turkiye-vs-paraguay-prediction-world-cup-2026-match-preview | https://vsin.com/soccer/turkiye-vs-paraguay-prediction-2026-fifa-world-cup-preview-and-pick/ | https://www.espn.com/soccer/odds/_/gameId/760443 | https://www.foxsports.com/stories/soccer/how-to-watch-turkiye-vs-paraguay-tv-channel-live-stream-2026-fifa-world-cup-group-d,,,,,,,,incorrect,True,neither,"Türkiye's finishing/conversion failure was a persistent structural weakness, not variance due to regress positively — two straight games of high shot volume and zero goals; relatedly, Paraguay's defensive solidity (their qualifying identity) was the real signal, not their 4-1 opener.","Türkiye's territorial dominance (possession and raw shot count) and the Kenan Yıldız return as predictors of goals, while treating Paraguay's heavy loss to the USA as proof of weakness rather than an outlier against a strong host.",If Türkiye had converted even one of their many chances — the positive finishing regression I was effectively betting on — the match most likely ends in a draw or a Türkiye win.,"yes — my own estimate had Türkiye at 0.50, below the ~0.512 breakeven implied by the -105 line, so there was no positive expected value and the coherent play was no_bet rather than letting a directional narrative override my own numbers.",0.7,,29
m31,2026-06-19,C,Brazil,Haiti,3,0,team_a_win,0.85,0.11,0.04,draw,15,"Brazil are overwhelming favorites (5-time champions, -800 market price; H2H wins of 7-1 and 6-0 vs Haiti, ranked 82nd) and the most likely winner by far, but the -800 line offers no betting value as it requires ~89% to break even, slightly above my 85% estimate. Brazil's shaky 1-1 opener vs Morocco (saved late by Alisson) and an 'ageing' squad give the draw a marginally higher chance than the +1200 best price implies (~8% vs my 11%), so a small value stake on the draw is the only positive-EV play, sized modestly given high model uncertainty and the low base rate of Brazil drawing a minnow.",https://www.fifa.com/en/match-centre/match/17/285023/289273/400021457 | https://www.goal.com/en/news/brazil-haiti-world-cup-preview/blte15b62338e20169d | https://shekicks.net/brazil-v-haiti-predictions/ | https://www.espn.com/soccer/match/_/gameId/760444/haiti-brazil,,,,,,,,partially_correct,True,neither,How decisively a top side converts dominance into goals against a minnow when it needs points—a comfortable 3-0 implies the draw was even less live than my 11%.,"Brazil's shaky 1-1 draw with Morocco and the 'ageing/frailties' narrative, which I treated as evidence the draw was viable when it was mostly a reflection of Morocco's quality, not Brazil's weakness vs weaker opposition.","Even if Haiti had parked the bus or Brazil had rotated, a Brazil win was near-inevitable given the talent gap and their need for three points; a draw was always a remote scenario.","yes—I would pass (no_bet) rather than stake on the draw, since the perceived +EV was within model error and the favorite-vs-minnow dynamic argued for a lower draw probability than I assigned.",0.82,,30
m32,2026-06-19,C,Scotland,Morocco,0,1,team_b_win,0.18,0.27,0.55,no_bet,0,"Morocco (Team B) are clear favorites: a top-10 side and 2022 semifinalists who matched Brazil in a 1-1 opener, while Scotland ground out a 1-0 win over Haiti but lack attacking quality against elite defenses. Multiple supercomputers (Opta 54.2%, others 54.8-58%) and the de-vigged market (Morocco ~56%, draw ~27%, Scotland ~18%) cluster almost exactly on my estimate, leaving no exploitable edge in any 1X2 market. Known factors like both teams' low-scoring profiles and Morocco's keeper/defender injuries are already priced in, so betting into the vig here is negative-EV — discipline says pass.",https://theanalyst.com/articles/scotland-vs-morocco-prediction-world-cup-2026-match-preview | https://www.sportscasting.com/news/scotland-vs-morocco-predictions-supercomputer-betting-picks-odds/ | https://onefootball.com/en/news/scotland-vs-morocco-prediction-world-cup-2026-preview-best-bets-43016517 | https://www.sportsline.com/insiders/scotland-vs-morocco-odds-predictions-2026-world-cup-picks-from-proven-soccer-expert/,,,,,,,,correct,True,neither,none,none,"The match was decided by a single goal, so if Scotland had taken one of their chances or Morocco's strike hadn't landed, it would have been the draw I rated as the second-most-likely outcome (0.27).","no, the result confirmed Morocco as rightful favorites and a tight 1-0 was the modal scoreline I expected, so passing into an efficient market with no edge remains the disciplined call.",0.82,,31
m33,2026-06-20,F,Tunisia,Japan,0,4,team_b_win,0.14,0.24,0.62,draw,10,"Japan are clear and deserved favourites (Opta ~61% win, market ~8/15) after a resilient 2-2 draw with the Netherlands, while Tunisia are in crisis: heaviest-ever WC loss (5-1 to Sweden), a mid-tournament manager change to Renard, and one win in eight. But that favourite price offers no value, so I avoid backing Japan; the small edge sits on the draw, where Japan's missing Kubo (knee), their poor World Cup clean-sheet record, and Renard's likely conservative reset slightly nudge my number above the ~10/3 line, justifying only a modest stake.",https://theanalyst.com/articles/tunisia-vs-japan-prediction-world-cup-2026-match-preview | https://www.racingpost.com/sport/football-tips/world-cup-2026/tunisia-vs-japan-predictions-team-news-odds-betting-tips-bet-builder-a1nmS7s9uYmG/ | https://totalfootballanalysis.com/competitions/fifa-world-cup-2026/tunisia-v-japan-predictions | https://www.sportsmole.co.uk/football/tunisia/world-cup-2026/preview/tunisia-vs-japan-prediction-team-news-lineups_599494.html,,,,,,,,correct,True,neither,"I underweighted how Tunisia's must-win approach—committing bodies forward—would leave them exposed to Japan's counters, making a decisive Japan win far more likely than the grinding draw I implied; a 4-0 rout shows the quality/morale gap was wider than my 62/24/14 split priced.","Japan's missing Kubo and their poor World Cup clean-sheet record, which I used to justify draw value—Japan's depth absorbed the absence and they kept a clean sheet anyway.","Had Tunisia sat deep rather than chasing the game, the margin might have been narrower, but Japan's clear quality edge made any Tunisian result unlikely regardless.","yes, I'd skip the draw—it carried only noise-level edge that my own Kelly check flagged, and the must-win dynamic actually argued for a decisive Japan win, so no_bet or a Japan line was the rational play.",0.82,,32
m34,2026-06-20,E,Ecuador,Curaçao,0,0,draw,0.86,0.09,0.05,no_bet,0,"Ecuador are heavy favorites with a top-tier defense (Caicedo, Pacho, Hincapié; just 5 goals conceded in 18 qualifiers) against a Curaçao side that shipped 19 goals in its last 5 games including a 7-1 loss to Germany, so I estimate Ecuador ~86% to win. However, the moneyline is juiced to roughly -900/-1000 (≈90% implied), which exceeds my win estimate, leaving no positive-expected-value edge; the draw (+1000) and Curaçao (+2000/+2200) are priced about fairly or worse, and Ecuador's low-scoring, scrappy style plus a stormy Kansas City forecast add downside risk. With no genuine edge versus efficient pricing, the disciplined choice is to pass.",https://www.espn.com/soccer/odds/_/gameId/760446 | https://www.sportsline.com/insiders/ecuador-vs-curacao-odds-predictions-2026-world-cup-picks-by-proven-soccer-expert/ | https://theanalyst.com/articles/ecuador-vs-curacao-prediction-world-cup-2026-match-preview | https://www.goal.com/en/news/ecuador-curacao-world-cup-preview/bltf1db9902de34c7ea,,,,,,,,incorrect,False,neither,"I underweighted the draw despite explicitly naming the factors that produce one—Ecuador's chronically low-scoring style (Under in 12 of 14), their blank against Ivory Coast, and storm-affected scrappy conditions; 9% was too low for a defensively-minded favorite trying to break down a team that would sit deep.","I leaned too hard on Curaçao's 7-1 collapse and -19 goal swing as predictive, when that thrashing came from Curaçao chasing the game against Germany—against a passive, possession-heavy Ecuador with no urgency to open up early, the quality gap didn't translate into goals.","If Ecuador had converted any of the chances their profligate, woodwork-prone attack typically generates—or if conditions had been dry and fast rather than stormy—they most likely win, so a single finish flips the result.","no—passing on the juiced ~-1000 favorite was the right discipline and the draw confirms it was overpriced; chasing the +1000 draw purely because it landed would be hindsight bias, though I should have calibrated the draw higher (~15%), which would have made it a genuine consideration.",0.7,,33
m35,2026-06-20,E,Germany,Côte d'Ivoire,2,1,team_a_win,0.57,0.24,0.19,draw,10,"Germany are deserved favorites (~-180, 7-1 demolition of Curaçao, 10-match win streak), but the market price implies ~62% while Opta's supercomputer gives them only 44.4%, suggesting recency bias inflated their line. Côte d'Ivoire are a genuine side (recent friendly wins over France and South Korea, organized under Faé) and Germany have failed to keep a clean sheet in seven straight World Cup games, giving the draw at ~+350 a small positive-EV edge versus my 24% estimate. Stake is kept low to reflect a thin, market-dependent edge.",,,,,,,,,partially_correct,True,neither,"That Germany's attacking depth lets them win comfortably without a clean sheet, so conceding to Côte d'Ivoire never threatened the result the way my draw thesis assumed.","Germany's seven-game clean-sheet drought and Opta's conservative 44.4%, which I read as a path to a draw rather than just a path to conceding while still winning.","Had Côte d'Ivoire converted one of their counter-attacks into a second goal to equalize, the draw I backed would have landed, but Germany's two-goal cushion made that an unlikely swing.","yes, I would have passed (no_bet) since my draw edge was thin and rested on fading an efficient market on the strength of one conservative model plus a stat, which wasn't enough to justify acting.",0.6,,34
m36,2026-06-20,F,Netherlands,Sweden,5,1,team_a_win,0.53,0.24,0.23,no_bet,0,"Netherlands have the deeper, more talented squad (De Jong, Gakpo, Depay, Van Dijk) and are full-strength bar Q. Timber, but their 2-2 vs Japan exposed real defensive frailty that Sweden's in-form Isak–Gyökeres strike pair can exploit, so I shade slightly toward Sweden/draw versus reputation. My de-vigged probabilities sit essentially on the market (NED ~-138/-155, draw ~+300, SWE ~+290/+350), leaving no reliable positive-EV edge at consensus prices, so the disciplined call is to pass.",https://www.espn.com/soccer/match/_/gameId/760447/sweden-netherlands | https://www.fanduel.com/research/netherlands-vs-sweden-prediction-preview-picks-lineups-and-best-bets-world-cup-2026 | https://www.rotowire.com/soccer/article/netherlands-vs-sweden-preview-predicted-lineups-team-news-tactical-analysis-2026-world-cup-group-f-118797 | https://www.racingpost.com/sport/football-tips/world-cup-2026/netherlands-vs-sweden-betting-tips-predictions-team-news-odds-bet-builder-awlZS3M1PcnW/,,,,,,,,correct,False,neither,"Sweden were the side with the fragile defense; their 5-1 over a poor, manager-sacking Tunisia masked a backline that the Netherlands' deeper attack (Gakpo, Depay, Summerville) would dismantle.","Sweden's attacking 'momentum' and the Isak-Gyokeres threat against Dutch defensive frailty, which led me to wrongly shade probability toward Sweden/draw and away from the market favorite.","Given the four-goal margin, no single change—an early Sweden goal or a fitter Verbruggen—plausibly flips the winner; the gap in squad quality was decisive.","no, no_bet remained sound against a near-efficient line, and one lopsided result is too thin to justify lowering my betting threshold, though I would stop shading against the market favorite.",0.7,,35
m37,2026-06-21,G,New Zealand,Egypt,1,3,team_b_win,0.18,0.23,0.59,no_bet,0,"Egypt (Team B) are clear favorites: Opta's supercomputer gives them 58.5% vs New Zealand's 18.5%, aligning with market prices (Egypt ~8/13, NZ ~9/2, draw ~10/3). Egypt's settled low-block defense (two goals conceded in six) and Salah/Marmoush attack outclass a leaky NZ side that has lost 9 of 12 and gone 12 games without a clean sheet. My estimates match the de-vigged market almost exactly, leaving no positive expected value at the available prices, so the rational play is no bet.",https://theanalyst.com/articles/new-zealand-vs-egypt-prediction-world-cup-2026-match-preview | https://sports.yahoo.com/articles/zealand-vs-egypt-prediction-world-143500950.html | https://www.racingpost.com/sport/football-tips/world-cup-2026/new-zealand-vs-egypt-betting-tips-predictions-team-news-odds-bet-builder-abyHq6P5efqn/ | https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_Group_G,,,,,,,,correct,True,neither,"I underweighted the margin: New Zealand's documented defensive frailty (12 games without a clean sheet, leaky transitions) let Egypt win comfortably rather than narrowly, so I leaned too much toward a tight/low-scoring game.","The 'closer than the odds suggest' narrative around NZ's set-piece threat and belief after the Iran draw, which nudged my draw probability slightly high.","If New Zealand had fixed the midfield-shielding and transition lapses I flagged, the scoreline would likely have been tighter, but Egypt's quality edge made an Egypt win the probable result regardless.","no, the no_bet call was correct on expected-value grounds since prices were fair, and a single confirming result does not retroactively create an edge.",0.72,,36
m38,2026-06-21,H,Uruguay,Cabo Verde,2,2,draw,0.65,0.22,0.13,no_bet,0,"Uruguay are clear favorites (ranked 17th vs 67th, more squad depth and firepower), and my estimate aligns closely with the Opta supercomputer (65.2% Uruguay / 21% draw / 13.8% Cabo Verde) and Kalshi market (67/23/11). Because my probabilities essentially match the efficient market and bookmaker prices (~1.45 / implied ~68%), every available bet is negative expected value after the vig — especially with Uruguay's finishing struggles, key absences (Araujo, De Arrascaeta), and Cabo Verde's proven low-block resilience capping the edge. No positive-value wager exists, so the disciplined choice is no_bet.",https://theanalyst.com/articles/uruguay-vs-cape-verde-prediction-world-cup-2026-match-preview | https://www.squawka.com/us/news/world-cup/match-preview-uruguay-vs-cape-verde-06-21-26-world-cup-2026/ | https://www.compare.bet/news/uruguay-vs-cabo-verde-betting-preview-predictions-tips-and-live-odds | https://www.rotowire.com/soccer/article/uruguay-vs-cape-verde-preview-predicted-lineups-team-news-tactical-analysis-2026-world-cup-group-h-118935,,,,,,,,partially_correct,True,neither,"Cape Verde's attacking output and Uruguay's defensive fragility — I framed Cabo Verde as a deep-sitting block with 'goalscoring issues,' yet they scored twice, and I underweighted how the absences of Araujo/Gimenez plus the reported dressing-room tension could let Uruguay concede multiple goals.","Uruguay's reputation, ranking gap, and squad-depth advantage translating into control and a win, when their actual on-pitch dysfunction (poor finishing, missing defensive leaders) deserved more weight.","If Uruguay had converted at their usual high chance volume or fielded a full-strength back line, they most likely edge a narrow win instead of conceding twice and drawing.","no, the no_bet call was vindicated since a Uruguay wager at ~1.45 would have lost and my draw estimate (22%) matched the market, so there was still no positive-edge bet to make.",0.8,,37
m39,2026-06-21,G,Belgium,IR Iran,0,0,draw,0.64,0.23,0.13,draw,10,"Belgium are clear favorites (Opta 67.5%, market devigged ~66%) given far superior quality, a 14-match unbeaten run, and Iran's poor record versus top-15 sides, so I sit slightly below market at 64% mainly because Jeremy Doku is out through illness and Belgium have a long World Cup scoring drought (no non-own-goal at a WC since 2022). Those two factors make a low-scoring draw modestly more likely than the +360 (~21.7% implied) the market offers, giving the draw thin positive expected value. Backing Belgium at -230 and Iran at +650 both grade as negative EV by my numbers, so I take only a small disciplined stake on the draw.",https://theanalyst.com/articles/belgium-vs-iran-prediction-world-cup-2026-match-preview | https://www.cbssports.com/soccer/news/belgium-vs-iran-world-cup-2026-preview-predictions-watch/ | https://www.si.com/soccer/belgium-vs-iran-world-cup-preview-predictions-lineups-6-21-26,,,,,,,,partially_correct,True,neither,I underweighted how completely Iran's deep defensive block plus Belgium's chronic World Cup finishing problems could produce a blank rather than the narrow Belgium win I treated as the base case.,"Belgium's attacking firepower and strong pre-tournament friendly form (20 goals in 5 games), which once again failed to translate to the World Cup stage.","If Doku had been available or a fully match-fit striker had started, Belgium likely manufacture the single extra moment of quality needed to convert and win 1-0.","no, the draw was the correct value pick and the modest stake was appropriate for a thin edge under genuine uncertainty; increasing it purely because it won would be outcome bias.",0.7,,38
m40,2026-06-21,H,Spain,Saudi Arabia,4,0,team_a_win,0.87,0.09,0.04,no_bet,0,"Spain are overwhelming favorites: the Opta supercomputer gives them ~86.7% (draw 9%, Saudi 4.3%) and Kalshi traders price ~89/9/4, consistent with their 27-shot dominance vs Cape Verde and Yamal now starting against a Saudi side set up to sit deep. However, bet365 prices Spain at -1200 (~92% implied), shorter than my ~87% estimate, making a straight Spain bet negative-EV, while the draw (+900) and Saudi (+2200) are roughly fair-to-negative; with no edge in the 1X2 market (the value cited is in player props like Oyarzabal anytime scorer), the disciplined call is no bet.",https://theanalyst.com/articles/spain-vs-saudi-arabia-prediction-world-cup-2026-match-preview | https://www.squawka.com/us/news/world-cup/match-preview-spain-vs-saudi-arabia-06-21-26-world-cup-2026/ | https://www.rotowire.com/soccer/article/spain-vs-saudi-arabia-preview-predicted-lineups-team-news-tactical-analysis-2026-world-cup-group-h-118930 | https://www.espn.com/soccer/story/_/id/49118145/fifa-world-cup-2026-spain-vs-saudi-arabia-tv-channel-how-watch-kickoff-live-stream-referee-predicted-lineups,,,,,,,,correct,True,neither,"I slightly underweighted the magnitude of Spain's superiority—a 4-0 rout suggests their true win probability and especially their goal-scoring ceiling were a touch higher than my ~87%, as the 27-shot performance vs Cape Verde was finishing variance rather than a quality issue.","The 'trap game' / low-block upset risk—Saudi Arabia's draw with Uruguay and Cape Verde's frustration of Spain led me to keep a meaningful tail on draw/Saudi outcomes, but the block was comprehensively broken.","If Saudi Arabia had scored first (as they did vs Uruguay) and forced Spain to chase a low block, the margin and possibly the result could have looked very different, though Spain would still have been favored.","no, the 1X2 prices offered no edge before kickoff regardless of the eventual scoreline, and a -1200 Spain line was still negative-EV against my honest pre-match estimate.",0.8,,39
m41,2026-06-22,J,Jordan,Algeria,1,2,team_b_win,0.18,0.24,0.58,team_a_win,5,"Algeria (team_b) has a clearly deeper, mostly European-based squad and strong pre-tournament form, and is a near-consensus ~58-62% favorite (Opta 60.1%, Kalshi 62%, bet365 ~60% no-vig), so the -140/-167 price on them and the ~24% draw offer no real edge against my line. My estimate (Jordan 0.18 / draw 0.24 / Algeria 0.58) leans marginally toward Jordan because they defend deep with a genuine counter threat through Al-Tamari and Olwan while Algeria's attack badly misfired vs Argentina (0.32 xG), and Jordan's long price (+500 ≈ 16.7% implied) sits just above my 18%. I therefore take only a small disciplined value stake on Jordan and leave most of the bankroll unstaked, since the edge is within estimation noise and Algeria remains the rightful favorite.",https://www.espn.com/soccer/odds/_/gameId/760455 | https://theanalyst.com/articles/jordan-vs-algeria-prediction-world-cup-2026-match-preview | https://www.squawka.com/us/news/world-cup/match-preview-jordan-vs-algeria-06-22-26-world-cup-2026/ | https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_Group_J,,,,,,,,partially_correct,True,neither,"I underweighted that Algeria's flat, low-xG display was Argentina-specific and that their superior attackers would convert against Jordan's far weaker defense and shaky keeper; they scored twice, as their quality should have implied.","I gave too much weight to Algeria's 0.32-xG misfire against Argentina as evidence they'd struggle to break down a deep block, which pushed my line slightly below market and motivated the Jordan flier.","If Jordan had taken one more of their counter chances or their goalkeeper had not been exposed, a 1-1 draw was plausible, but a narrow Algeria win was always the single most likely outcome and is what occurred.","yes — I'd choose no_bet, because my probabilities essentially matched the market and the Jordan +500 edge was within estimation noise rather than a robust, stake-worthy advantage.",0.7,,40
m42,2026-06-22,I,Norway,Senegal,3,2,team_a_win,0.45,0.27,0.28,no_bet,0,"Norway carry momentum from a 4-1 win over Iraq with Haaland on an 11-game scoring streak, but Senegal (Mane, Jackson, Sarr, Koulibaly) field a deeper, more talented squad and are in near-must-win mode after losing to France. My estimates (~45/27/28) sit almost exactly on the Opta supercomputer (45.0/25.4/29.6) and the de-vigged market (~Norway 2.04, draw 3.41, Senegal 3.22), so every side carries negative expected value once the bookmaker margin is removed. With no genuine edge over an efficient market on a tightly priced toss-up, the disciplined call is to pass.",https://theanalyst.com/articles/norway-vs-senegal-prediction-world-cup-2026-match-preview | https://worldcup-2026.bet/en/match/norway-vs-senegal/ | https://www.si.com/soccer/norway-vs-senegal-world-cup-preview-predictions-lineups-6-22-26 | https://www.canadasportsbetting.ca/news/world-cup/senegal-norway-june-22-world-cup-prediction/,,,,,,,,correct,True,neither,Goal volume — I fixated on the efficient 1X2 market and underweighted that both teams' attacking quality against shaky defenses made Over 2.5 and BTTS (both flagged as value and both hitting in this 3-2) the real edge.,"The draw / 'cagey, low-to-medium scoring' framing — I assigned 27% to a stalemate, but the game was open and produced five goals rather than the tight contest I partly leaned toward.","Had Senegal converted just one more of their chances, the one-goal margin flips this to a draw or a Senegal win, so the modal-outcome call was decided by a thin margin.","no — the 1X2 no-bet was process-correct given no edge over the de-vigged market, and a single confirming result shouldn't override that discipline, though in hindsight the goals markets offered the value I passed on.",0.7,,41
m43,2026-06-22,I,France,Iraq,3,0,team_a_win,0.89,0.08,0.03,no_bet,0,"France (FIFA #3) beat Senegal 3-1 in their opener with Mbappé scoring twice and need only a draw to qualify, while Iraq (#57) lost 4-1 to Norway; Opta's supercomputer gives France 88.5%, draw 8.5%, Iraq 3%, matching my estimate. The market prices France at roughly 1.08 decimal (~93% implied) and Iraq at ~30.0, so every outcome carries negative expected value after the bookmaker margin—France pays too little, Iraq/draw are too unlikely—making no_bet the rational, EV-maximizing choice.",https://www.aljazeera.com/sports/2026/6/21/mbappe-france-play-iraq-in-world-cup-match-prediction-team-news-lineups | https://www.si.com/soccer/france-vs-iraq-world-cup-preview-predictions-lineups-6-22-26 | https://www.foxsports.com/soccer/fifa-world-cup-men-france-vs-iraq-jun-22-2026-game-boxscore-647657 | https://www.goal.com/en/news/france-iraq-fifa-world-cup-preview/blt7799929ae5686d5d,,,,,,,,correct,True,neither,none,none,"Even if France had rotated their squad given they only needed a draw, the talent gap (FIFA #3 vs #57, plus Iraq's leaky defense that conceded four to Norway) made a comfortable French win the overwhelmingly likely result regardless.","no, because the favorite winning was already my central forecast and France's ~1.08 odds offered only ~$8 upside against $100 risk—negative EV that a single confirming result doesn't retroactively justify chasing.",0.9,,42
m44,2026-06-22,J,Argentina,Austria,2,0,team_a_win,0.64,0.22,0.14,team_a_win,40,"Argentina are the defending champions in excellent form (6+ straight wins, Messi hat-trick in a 3-0 opener vs Algeria) and are clearly higher quality than a well-organized but weaker Austria, with only minor rotation/injury noise (Montiel out, Molina in; core XI intact). Market odds and statistical models both cluster around 63-65% for Argentina, matching my estimate, so the main risk is a low-scoring draw against Rangnick's compact side rather than an Austria win. Because the favorite's short price caps the edge, I stake a moderate $40 on Argentina rather than the full budget.",,,,,,,,,correct,True,neither,"I slightly underweighted how comfortably Argentina would control the match and keep a clean sheet; their backline neutralized Austria's threats (Sabitzer, Arnautovic, Alaba) more easily than my 14% Austria-win and 22% draw figures implied.","The draw risk — I framed a low-scoring stalemate against Rangnick's compact side as the 'main risk,' but Austria never looked like getting a result and the 2-0 scoreline reflects a routine favorite win, not a tight contest.","If Austria had taken an early lead and forced Argentina to chase, a draw becomes plausible, but given Argentina's superior quality and depth the most likely path was always a comfortable win regardless of rotation.","no — backing the clear favorite at a moderate stake was the correct process given the short odds and thin edge, and I shouldn't let one confirming result tempt me into outcome-biased overconfidence about staking more.",0.8,,43
m45,2026-06-23,K,Colombia,Congo DR,1,0,team_a_win,0.6,0.25,0.15,draw,25,"Colombia are deservedly clear favorites (better squad with Díaz/James/Suárez, in-form, conditions suit a South American side), but the de-vigged market and Opta both price them around 58-64% to win, and the best available win odds (~1.50-1.56) offer no value. The edge sits with the draw: DR Congo's disciplined block already held Portugal to 1-1 while generating more xG on just 25% possession, the game projects low-scoring (under 2.5 is the favored total), and best draw prices of ~4.2-4.26 clear my ~25% estimate, so a modest stake is the soundest positive-EV play given the variance.",https://theanalyst.com/articles/colombia-vs-dr-congo-prediction-world-cup-2026-match-preview | https://www.oddschecker.com/football/world-cup/colombia-v-dr-congo/winner | https://news.sportsinteraction.com/soccer/fifa-world-cup/story/colombia-vs-dr-congo-odds-prediction-062426-217189 | https://www.wincomparator.com/predictions/colombia-dr-congo-7937436/ | https://sports.yahoo.com/articles/colombia-vs-dr-congo-prediction-093500942.html,,,,,,,,partially_correct,True,neither,"I underweighted Colombia's ability to convert their clear quality and territorial edge into at least one goal against a deep block — a controlled 1-0/2-0 win was the true modal path, exactly as several previews flagged.","DR Congo's draw-securing ability — I leaned too heavily on the single Portugal data point to push the draw above the market's ~22%, when Colombia were more proactive and had the finishers to break the deadlock.","If DR Congo had finished one of their counter-attacking half-chances behind Colombia's high full-backs, the game plausibly ends in the draw I backed or even an upset.","no — the short-priced favorite still offered no value and a thin-edge draw was a defensible position, though the marginal edge argues for a smaller stake or no_bet rather than a different pick.",0.7,,44
m46,2026-06-23,L,Panama,Croatia,0,1,team_b_win,0.15,0.24,0.61,no_bet,0,"Croatia (FIFA #11) are clear favorites over Panama (#34): the Opta supercomputer gives Croatia ~62% across 25,000 sims, and de-vigged market odds (Panama +550 / Draw +310 / Croatia -185) imply almost identical numbers (~62/23/15), so my estimate tracks the consensus closely. Panama impressed in a 1-0 opening loss to Ghana (62% possession, last-gasp winner) and Croatia's defense is frail (no clean sheet in 7, tired aging midfield with Modric at 40), which keeps draw/upset live but not mispriced. With all three outcomes sitting at roughly break-even or slightly negative EV versus the market and a thin sub-1% Kelly stake on any lean, the disciplined call is no bet.",https://theanalyst.com/articles/panama-vs-croatia-prediction-world-cup-2026-match-preview | https://vsin.com/soccer/panama-vs-croatia-same-game-parlay-2026-fifa-world-cup-preview-and-prediction/ | https://www.compare.bet/news/panama-vs-croatia-betting-preview-predictions-tips-and-live-odds | https://www.espn.com/soccer/story/_/id/49135852/panama-croatia-fifa-world-cup-2026-tv-channel-how-watch-kick-live-stream-referee-predicted-line-ups,,,,,,,,correct,True,neither,"I slightly underweighted how decisive Panama's chronic finishing problem would be—held scoreless again, exactly the failing I noted but didn't fully price into a higher draw chance.","Croatia's defensive frailty—I leaned on their 7-game clean-sheet drought to keep draw/upset live, but they ground out a 1-0 shutout, so that frailty didn't materialize.","If Panama had converted just one of the chances they created (as they also failed to do versus Ghana), this likely finishes as the 1-1 draw I gave 24% to rather than a Croatia win.","no, the modal outcome landed and the market was efficient, so passing on a sub-1% Kelly edge remains the correct disciplined call regardless of this single result.",0.72,,45
