match_id,date,group,team_a,team_b,final_score_a,final_score_b,outcome,pre_p_team_a_win,pre_p_draw,pre_p_team_b_win,pre_bet_pick,pre_bet_stake_usd,pre_reasoning,pre_key_sources,t30_p_team_a_win,t30_p_draw,t30_p_team_b_win,t30_bet_pick,t30_bet_stake_usd,t30_reasoning,t30_key_sources,refl_outcome_vs_prediction,refl_was_well_calibrated,refl_luck,refl_key_factor_missed,refl_key_factor_overweighted,refl_counterfactual,refl_would_bet_differently,refl_confidence,_parse_issue,file_order
m32,2026-06-19,C,Scotland,Morocco,0,1,team_b_win,0.2,0.28,0.52,team_b_win,55,"Morocco are clear favorites given their much higher FIFA ranking (~7th vs Scotland's ~42nd), superior squad with stars like Hakimi and Saibari, and impressive 1-1 draw vs Brazil; Scotland's 1-0 win over much weaker Haiti was a solid defensive display but represents a big step up in opposition quality here. Morocco's motivation to top the group and attacking talent should outweigh Scotland's organized resilience, though a low-scoring draw remains possible. Betting odds and expert previews align with Morocco as the most probable winner.",https://www.fifa.com/en/match-centre/match/17/285023/289273/400021454 | https://sports.yahoo.com/articles/scotland-vs-morocco-picks-predictions-140309697.html | https://www.rotowire.com/soccer/article/scotland-vs-morocco-preview-predicted-lineups-team-news-tactical-analysis-2026-world-cup-group-c-118659 | https://www.covers.com/world-cup/morocco-vs-scotland-prediction-picks-odds-friday-6-19-2026,,,,,,,,correct,True,neither,none,Scotland's defensive resilience creating a realistic path to a draw,"If Morocco had failed to convert their chance or if Scotland had scored from one of their limited set-piece opportunities, the result would likely have been a draw instead of a narrow Morocco win.","no, the pre-match assessment of Morocco's quality edge and the 52% probability assigned to their win were appropriate and the outcome validated the bet",0.75,,31
m33,2026-06-20,F,Tunisia,Japan,0,4,team_b_win,0.17,0.26,0.57,team_b_win,50,"Japan hold a clear edge in quality (FIFA rank ~18 vs Tunisia ~45), recent form, and squad depth, while Tunisia are reeling from a 5-1 opening loss to Sweden that prompted a managerial change to Herve Renard with minimal preparation time. Expert previews, betting odds (Japan around -190), and Group F standings consistently back Japan to win this neutral-venue clash. A new-coach bounce offers Tunisia limited hope but is unlikely to overcome the gulf in class.",https://www.racingpost.com/sport/football-tips/world-cup-2026/tunisia-vs-japan-predictions-team-news-odds-betting-tips-bet-builder-a1nmS7s9uYmG/ | https://sports.yahoo.com/articles/tunisia-vs-japan-prediction-world-091000554.html | https://www.rotowire.com/soccer/article/tunisia-vs-japan-preview-predicted-lineups-team-news-tactical-analysis-2026-world-cup-group-f-118802 | https://www.sportsmole.co.uk/football/tunisia/world-cup-2026/preview/tunisia-vs-japan-prediction-team-news-lineups_599494.html | https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_Group_F | https://www.flashscore.com/news/japan-ready-for-a-different-tunisia-in-world-cup-s-1000th-match/0Uq2kNc4/,,,,,,,,correct,True,neither,Tunisia's defensive organization collapsed even more severely than expected under the new coach with minimal preparation time,the short-term motivational or organizational boost from hiring Herve Renard,"If Tunisia had retained their prior manager or received even one extra week of training under Renard, they likely would have conceded fewer than four goals while still losing.","No, the fundamental reasoning that Japan were clear favorites due to ranking, form, and Tunisia's vulnerabilities was validated by the decisive 4-0 result.",0.72,,32
m34,2026-06-20,E,Ecuador,Curaçao,0,0,draw,0.86,0.11,0.03,team_a_win,60,"Ecuador are overwhelming favorites against World Cup debutants Curaçao given the vast gap in FIFA rankings (~23rd vs ~82nd), squad quality (featuring Caicedo, Hincapié, Valencia), and motivation to bounce back from a narrow 0-1 loss to Ivory Coast. Curaçao were routed 7-1 by Germany in their opener despite brief early resilience and lack the experience, depth, or firepower to compete over 90 minutes at a neutral venue. Ecuador should secure a comfortable victory and three vital Group E points.",https://www.sportsmole.co.uk/football/ecuador/world-cup-2026/preview/ecuador-vs-curacao-prediction-team-news-lineups_599563.html | https://sports.yahoo.com/articles/ecuador-vs-curacao-predictions-picks-160000588.html | https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_Group_E | https://www.espn.com/soccer/match/_/gameId/760446/curacao-ecuador | https://www.lineups.com/betting/ecuador-vs-curacao-world-cup-match-preview-picks-odds-for-saturday-june-20-2026/,,,,,,,,incorrect,False,unlucky,Curaçao's defensive resilience and ability to maintain a compact low block that frustrated Ecuador's attacks,Ecuador's squad quality gap and post-loss motivation guaranteeing a comfortable multi-goal win,"If Ecuador had been more clinical with their chances or Curaçao's defensive organization had broken down after 60 minutes, the result would likely have been an Ecuador win instead of 0-0.","yes, I would have assigned a higher draw probability (closer to 20%) and bet a smaller stake on team_a_win to account for the variance in matches against defensive underdogs",0.72,,33
m35,2026-06-20,E,Germany,Côte d'Ivoire,2,1,team_a_win,0.71,0.18,0.11,team_a_win,65,"Germany enter as heavy favorites after a dominant 7-1 opening win over Curaçao, with superior squad depth, attacking quality (Musiala, Wirtz, Havertz), and 10-match winning streak under Nagelsmann; Ivory Coast secured only a narrow 1-0 win over Ecuador and face a significant quality gap despite counter-attacking threats like Diomande. Expect Germany to control the game at BMO Field and secure a comfortable victory to nearly clinch knockout progression. Betting markets price Germany around 65% implied probability, offering value at my higher assessed chance.",https://www.covers.com/world-cup/germany-vs-ivory-coast-prediction-picks-odds-saturday-6-20-2026 | https://www.kickoff.co.uk/world-cup-predictions-stats-odds/germany-vs-cote-d-ivoire/ | https://onefootball.com/id/berita/germany-vs-cote-divoire-prediction-world-cup-2026-preview-best-bets-43020354 | https://www.squawka.com/us/news/world-cup/match-preview-germany-vs-ivory-coast-06-20-26-world-cup-2026/ | https://www.fifa.com/en/match-centre/match/17/285023/289273/400021469,,,,,,,,correct,True,neither,Ivory Coast's organized defense and efficient counter-attacking threat (e.g. Diomande) that kept the game tighter than a blowout,Germany's dominance and expected margin based purely on the 7-1 Curaçao performance,"If Germany had shown slightly less intensity lapses after going ahead, they likely would have won by 3+ goals instead of 2-1, but the win itself was never seriously threatened.","No, the result validated my core assessment of a clear Germany win and the value in betting on team_a_win at the assessed probability.",0.78,,34
m36,2026-06-20,F,Netherlands,Sweden,5,1,team_a_win,0.54,0.27,0.19,team_a_win,60,"Netherlands hold a clear quality edge (FIFA rank ~8th vs Sweden ~38th) with stars like van Dijk, de Jong and Gakpo despite defensive injuries and a passive 2-2 opener vs Japan; Sweden's momentum from a 5-1 thrashing of Tunisia and lethal Isak-Gyokeres duo make this competitive and likely high-scoring, but the Dutch should secure victory at home-soil neutral venue. Market odds (~1.75) align closely with this view.",https://inside.fifa.com/fifa-world-ranking/men | https://www.reuters.com/sports/soccer/high-flying-sweden-take-disappointed-dutch-group-f-2026-06-18/ | https://www.standard.co.uk/sport/football/netherlands-vs-sweden-prediction-kick-off-time-tv-live-stream-team-news-latest-h2h-results-odds-world-cup-2026-preview-b1286801.html | https://www.rotowire.com/soccer/article/netherlands-vs-sweden-picks-tips-odds-best-bets-2026-world-cup-group-f-118925 | https://www.fifa.com/en/match-centre/match/17/285023/289273/400021472,,,,,,,,correct,True,neither,the full extent of Netherlands' attacking superiority and ability to overwhelm Sweden's defense despite injuries,Sweden's momentum and attacking threat from their 5-1 opener against Tunisia,"If Sweden's defense had maintained the organization and confidence from their opening win rather than collapsing, the scoreline would likely have been closer (e.g., 3-1 or 2-1) but Netherlands would still have won.","no, the directional call on Netherlands win and moderate stake were appropriate given the pre-match quality gap, even if the margin exceeded expectations",0.72,,35
m37,2026-06-21,G,New Zealand,Egypt,1,3,team_b_win,0.13,0.24,0.63,team_b_win,65,"Egypt (FIFA ~29th) are significantly stronger than New Zealand (~85th) with superior squad depth, star attackers like Salah and Marmoush, and an impressive 1-1 draw vs Belgium in their opener; NZ showed fight in a 2-2 draw with Iran but lack quality to consistently trouble Egypt. Expect Egypt to control the game at BC Place and secure a win. Betting markets price Egypt around 60-65% implied probability, aligning closely with this forecast.",https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/articles/match-schedule-fixtures-results-teams-stadiums | https://www.espn.com/soccer/schedule/_/league/fifa.world | https://www.lineups.com/betting/new-zealand-vs-egypt-world-cup-match-preview-picks-odds-for-sunday-june-21-2026/ | https://sports.yahoo.com/articles/zealand-vs-egypt-match-preview-053500169.html | https://www.whoscored.com/matches/1953878/preview/international-fifa-world-cup-2026-new-zealand-egypt,,,,,,,,correct,True,neither,none,none,"If New Zealand had maintained a more compact defensive shape after Egypt's second goal, they might have conceded fewer than three, though Egypt's superior quality and stars would still have made a win the most probable outcome.","no, the decisive Egypt win aligned closely with my 63% probability on team_b_win and confirmed the strength gap I identified between the sides",0.8,,36
m38,2026-06-21,H,Uruguay,Cabo Verde,2,2,draw,0.8,0.14,0.06,team_a_win,75,"Uruguay holds a massive quality gap over debutants Cape Verde (FIFA rank 16 vs 67), with superior depth, experience, and attacking options despite a 1-1 opener vs Saudi Arabia; Cape Verde's 0-0 vs Spain shows defensive grit but limited threat. Low-scoring games are common for both recently, yet Uruguay should break through for a comfortable win. Virtual $75 stake on team_a_win at implied ~70%+ market odds offers strong value.",https://www.fifa.com/en/match-centre/match/17/285023/289273/400021487 | https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_Group_H | https://www.espn.com/soccer/story/_/id/49106772/fifa-world-cup-2026-uruguay-vs-cape-verde-tv-channel-how-watch-kick-live-stream-referee-predicted-line-ups | https://sports.yahoo.com/articles/uruguay-vs-cape-verde-predictions-185000640.html,,,,,,,,incorrect,False,unlucky,Cape Verde's counter-attacking threat and ability to score despite defensive focus,Uruguay squad quality and attacking superiority leading to comfortable win,"If Uruguay had been more clinical in converting chances or kept a cleaner defensive shape, they would likely have won 2-1 or 3-1 instead of conceding twice.","yes, I would have lowered the stake on team_a_win and raised draw probability after seeing Cape Verde's resilience vs Spain",0.7,,37
m39,2026-06-21,G,Belgium,IR Iran,0,0,draw,0.7,0.2,0.1,team_a_win,60,"Belgium holds a clear quality edge with superior squad depth, stars like De Bruyne and Lukaku, and a 123-point FIFA ranking lead (9th vs Iran's 20th), plus strong recent results despite missing Doku to illness. Iran showed fight in their 2-2 draw with New Zealand and will likely defend compactly, but lack the attacking firepower or experience to upset consistently. Belgium should control the match at SoFi Stadium and claim a vital group win.",https://sports.yahoo.com/articles/belgium-vs-iran-predictions-picks-160900791.html | https://www.cbssports.com/soccer/news/belgium-vs-iran-world-cup-2026-preview-predictions-watch/ | https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_Group_G | https://www.espn.com/soccer/odds//gameId/760451 | https://sports.yahoo.com/articles/belgium-vs-iran-prediction-world-150500927.html | https://www.espn.com/soccer/story//id/49128265/jeremy-doku-belgium-world-cup-game-iran,,,,,,,,partially_correct,False,unlucky,"how effectively Iran's compact, physical defensive setup could completely shut down Belgium's attack and force a goalless draw",Belgium's attacking superiority and likelihood of scoring multiple goals even without Doku,"If Jeremy Doku had been fit and available to stretch Iran's defense with his pace and dribbling, Belgium would likely have created enough chances to score at least once and avoid the 0-0.","yes, I would have bet a smaller stake on Belgium win or added consideration for the draw given Iran's proven ability to frustrate stronger sides defensively",0.75,,38
m40,2026-06-21,H,Spain,Saudi Arabia,4,0,team_a_win,0.86,0.1,0.04,team_a_win,80,"Spain (world #2) are overwhelming favorites against #61 Saudi Arabia in this Group H must-win after a 0-0 draw with Cape Verde; despite minor fitness concerns for Yamal and Williams, La Roja's squad depth and attacking quality should dominate. Saudi showed resilience in drawing Uruguay but lack the tools to consistently threaten here, with Opta assigning Spain an ~87% win probability and betting markets aligning closely. A large stake on Spain to win is the clear virtual play given the massive quality gap and home advantage in Atlanta.",https://www.aljazeera.com/sports/2026/6/20/spain-vs-saudi-arabia-world-cup-2026-yamal-prediction-watch-kickoff | https://www.cbssports.com/soccer/news/spain-saudi-arabia-odds-prediction-time-2026-world-cup-picks-best-bets/ | https://www.fifa.com/en/match-centre/match/17/285023/289273/400021483 | https://sports.yahoo.com/articles/preview-spain-vs-saudi-arabia-160000650.html | https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_Group_H,,,,,,,,correct,True,neither,Spain's squad depth and motivation to respond emphatically after the Cape Verde draw,Saudi Arabia's defensive resilience and counter-attack threat shown against Uruguay,"If Lamine Yamal and Nico Williams had started fully fit, Spain would likely have won by an even larger margin, but a comfortable victory was already the probable outcome.","no, the 86% probability and heavy stake on Spain win were well justified and the 4-0 result validated the forecast without needing adjustment",0.8,,39
m41,2026-06-22,J,Jordan,Algeria,1,2,team_b_win,0.18,0.24,0.58,team_b_win,60,"Algeria enters this Group J fixture as clear favorites due to superior squad quality with multiple Europe-based stars (Mahrez, Gouiri, Ait-Nouri, Bensebaini) and a much higher FIFA ranking (~28th vs Jordan's ~63rd). Both teams are winless after opening losses (Algeria 0-3 to Argentina, Jordan 1-3 to Austria) but Algeria's greater depth and motivation to bounce back position them strongly to secure the vital three points. Betting markets (Algeria ~ -150 to -163) and expert previews consistently favor a narrow-to-comfortable Algeria win.",https://sports.yahoo.com/articles/jordan-vs-algeria-predictions-picks-180000484.html | https://www.sportsmole.co.uk/football/jordan/world-cup-2026/preview/jordan-vs-algeria-prediction-team-news-lineups_599697.html | https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_Group_J | https://www.fifa.com/en/match-centre/match/17/285023/289273/400021499 | https://kalshi.com/markets/kxwcgame/world-cup-game/kxwcgame-26jun22jordza,,,,,,,,correct,True,neither,Jordan's defensive organization and counter-attacking resilience that kept the match tight despite the talent gap,"Algeria's squad depth and FIFA ranking advantage, which suggested a more comfortable win than the actual 1-2 scoreline","If Jordan had been slightly more clinical on their limited chances or Algeria more wasteful in the final third, the result could easily have been a draw instead of Algeria's narrow win.","no, the core view that Algeria were the stronger side and most likely to win proved accurate and the $60 stake on team_b_win was the right call",0.7,,40
m42,2026-06-22,I,Norway,Senegal,3,2,team_a_win,0.41,0.34,0.25,draw,35,"Norway enters as slight favorites on the back of a 4-1 opening win powered by Haaland and strong momentum, but Senegal (higher FIFA-ranked at ~15-17 vs Norway's ~31-32) showed fight against France and faces a must-win scenario to stay alive in Group I. Previews from Covers, Sports Mole, and WhoScored consistently highlight a high-scoring, competitive clash with draw as the most probable outcome given both teams' attacking strengths and defensive lapses. With $100 virtual budget, a moderate stake on draw offers positive expected value relative to market odds around +260.",https://www.covers.com/world-cup/norway-vs-senegal-prediction-picks-odds-monday-6-22-2026 | https://www.azcentral.com/story/sports/soccer/worldcup/2026/06/21/norway-senegal-picks-predictions-odds-world-cup-2026-monday/90607750007/ | https://www.whoscored.com/matches/1953889/preview/international-fifa-world-cup-2026-norway-senegal | https://www.sportsmole.co.uk/football/norway/world-cup-2026/preview/norway-vs-senegal-prediction-team-news-lineups_599669.html | https://www.espn.com/soccer/story/_/id/49127342/norway-senegal-fifa-world-cup-2026-tv-channel-how-watch-kick-live-stream-referee-predicted-line-ups,,,,,,,,partially_correct,True,unlucky,Norway's clinical finishing and Haaland's decisive impact turning a competitive game into a narrow win,Senegal's motivation and experience making a draw the single most probable outcome,"If Senegal had been more clinical with their chances or defended set pieces better in the closing stages, they could have forced a draw instead of conceding the winner.","yes, I would stake on Norway win rather than draw because my top probability was correct and the result confirmed Norway's edge from form and Haaland",0.78,,41
m43,2026-06-22,I,France,Iraq,3,0,team_a_win,0.9,0.07,0.03,team_a_win,85,"France (FIFA rank ~3, fresh off 3-1 win vs Senegal) face Iraq (rank ~60) in Group I at Lincoln Financial Field; the enormous quality gap in squad, experience, and form makes a dominant French victory the near-certain outcome with experts forecasting 4+ goal margins. Iraq have shown little to suggest they can compete at this level. The betting market reflects this with France at massive odds-on.",https://www.fifa.com/en/match-centre/match/17/285023/289273/400021492 | https://dknetwork.draftkings.com/2026/06/21/france-vs-iraq-prediction-pick-for-monday-6-22-26/ | https://www.si.com/soccer/france-vs-iraq-world-cup-preview-predictions-lineups-6-22-26 | https://www.covers.com/world-cup/france-vs-iraq-prediction-picks-odds-monday-6-22-2026 | https://inside.fifa.com/fifa-world-ranking/men,,,,,,,,correct,True,neither,none,none,"If Iraq had shown better defensive organization or tactical discipline early on, the margin might have been 2-0 instead of 3-0, but the French win itself was never realistically in doubt given the quality gap.","no, my prior analysis of the massive ranking and form disparity correctly identified France as near-certain winners, so the high-stake bet on team_a_win remains justified",0.85,,42
m44,2026-06-22,J,Argentina,Austria,2,0,team_a_win,0.66,0.2,0.14,team_a_win,70,"Argentina, the defending champions and FIFA's #1 ranked side (Elo points gap ~280 vs Austria at #24), enter in strong form after Messi's hat-trick 3-0 opener while Austria's 3-1 win was against far weaker opposition; Opta models and betting markets (Argentina ~ -185) both peg the Albiceleste at 60%+ to win this Group J clash in Dallas. Austria's organized high press under Rangnick poses a test but the quality, experience, and home support edge heavily favor the favorites securing qualification. A $70 stake on team_a_win reflects high confidence in the mismatch without overexposing the virtual bankroll.",https://www.aljazeera.com/sports/2026/6/21/messi-argentina-play-austria-in-world-cup-group-match-all-to-know | https://www.foxsports.com/stories/soccer/how-to-watch-argentina-vs-austria-tv-channel-live-stream-2026-fifa-world-cup-group-j | https://www.cbssports.com/soccer/news/argentina-austria-odds-prediction-time-2026-world-cup-picks-best-bets/ | https://inside.fifa.com/fifa-world-ranking/men,,,,,,,,correct,True,neither,none,none,"If Austria's organized high press under Rangnick had disrupted Argentina's build-up and created more sustained threats in transition, they might have nicked an early goal and forced a tighter contest, though the underlying quality gap would still likely have favored an Argentina win.","no, the 2-0 result aligned closely with the forecasted probabilities, key factors (ranking gap, Messi form, defensive organization), and the $70 stake on team_a_win was well-calibrated to the identified edge",0.78,,43
m45,2026-06-23,K,Colombia,Congo DR,1,0,team_a_win,0.67,0.23,0.1,team_a_win,75,"Colombia are clear favorites with superior squad depth and attacking quality (Luis Díaz, James Rodríguez), coming off a 3-1 win over Uzbekistan, while DR Congo's impressive 1-1 draw with Portugal shows resilience but they lack comparable talent and will likely sit deep in a defensive block. Expert previews and betting odds (Colombia around -200) consistently back a Colombia victory, though DR Congo's organization on counters could make it tighter than the gap in class suggests. Historical precedent also favors Colombia against African opposition in World Cup matches.",https://www.fifa.com/en/match-centre/match/17/285023/289273/400021501 | https://www.si.com/soccer/colombia-vs-dr-congo-world-cup-preview-predictions-lineups-6-23-26 | https://www.rotowire.com/soccer/article/colombia-vs-dr-congo-preview-predicted-lineups-team-news-tactical-analysis-2026-world-cup-group-k-119191 | https://sports.yahoo.com/articles/colombia-vs-congo-predictions-picks-190100003.html,,,,,,,,correct,True,neither,DR Congo's compact defensive organization and resilience (from their Portugal draw) limiting Colombia to just one goal despite dominance,Colombia’s attacking talent producing a more comfortable multi-goal win rather than a narrow 1-0,"If DR Congo had been slightly less organized defensively or Colombia had converted one extra chance, the score could easily have been 2-0 instead of 1-0.","no, the result validated assigning high probability and a large stake to team_a_win as the strong favorite",0.8,,44
m46,2026-06-23,L,Panama,Croatia,0,1,team_b_win,0.16,0.24,0.6,team_b_win,65,"Croatia hold a major quality edge (FIFA rank ~11th vs Panama ~35th) with superior squad depth, World Cup experience (recent semi-finalists), and attacking talent despite both teams losing their Group L openers; Panama's winless WC history and limited threat make an upset unlikely. Betting markets price Croatia at ~1.54 decimal (~65% implied) with previews from WhoScored, VSIN, and others overwhelmingly backing a Croatia win (predicted scores 1-2 or 2-0). Both sides need points but Croatia's pedigree and motivation after the England loss tip the scales heavily in their favor.",https://vsin.com/soccer/panama-vs-croatia-same-game-parlay-2026-fifa-world-cup-preview-and-prediction/ | https://www.whoscored.com/matches/1953902/preview/international-fifa-world-cup-2026-panama-croatia | https://inside.fifa.com/fifa-world-ranking/men | https://www.toffeeweb.com/panama-vs-croatia-predictions-picks-odds-24-06-2026/ | https://www.racingpost.com/sport/football-tips/world-cup-2026/panama-vs-croatia-world-cup-prediction-team-news-odds-betting-tips-and-bet-builder-aZnLU5O1Zsqe/,,,,,,,,correct,True,neither,Croatia's defensive resilience and ability to grind out a clean sheet in a must-win match despite earlier vulnerabilities,"the expectation of a more open, higher-scoring contest fueled by both teams' desperation after opening losses","If Croatia had failed to tighten up defensively after their collapse vs England and allowed Panama clear chances similar to those vs Ghana, a draw or Panama goal could have occurred.","no, the quality gap, rankings, and experience edge correctly identified Croatia as clear favorites and the bet on their win was validated by the result",0.8,,45
m47,2026-06-23,L,England,Ghana,0,0,draw,0.83,0.12,0.05,team_a_win,85,"England are overwhelming favorites with far superior squad depth, quality (Kane, Bellingham, Rice all fit), and motivation to secure top spot in Group L after their 4-2 win over Croatia; Ghana's narrow 1-0 win over Panama highlighted limited attacking threat and defensive organization that England should easily break down. A comfortable England win (likely 2-0 or 3-0) is the near-consensus outcome across previews and betting markets showing England at -450. Virtual stake placed heavily on the heavy favorite given low variance expected in this mismatch.",https://www.fifa.com/en/match-centre/match/17/285023/289273/400021506 | https://www.standard.co.uk/sport/football/england-vs-ghana-prediction-kick-off-time-tv-live-stream-team-news-latest-h2h-results-odds-world-cup-2026-preview-b1286983.html | https://www.rotowire.com/soccer/article/england-vs-ghana-picks-tips-odds-best-bets-2026-world-cup-group-l-119332 | https://www.nbcnews.com/sports/soccer/fifa-world-cup-2026-schedule-watch-time-channels-streaming-rcna351255,,,,,,,,incorrect,False,unlucky,Ghana's defensive organization and ability to frustrate a superior side,England's squad superiority and recent form as making a comfortable win almost certain,"If England had used a more attacking starting XI without significant rotation and with Saka at full sharpness from the start, they would likely have created and converted enough chances to win rather than drawing 0-0.","yes, I would assign a meaningfully higher probability to draw (around 20-25%) and reduce the stake on team_a_win to reflect greater respect for variance against an organized defensive side",0.72,,46
m48,2026-06-23,K,Portugal,Uzbekistan,5,0,team_a_win,0.85,0.1,0.05,team_a_win,80,"Portugal (FIFA ~top 5-8, elite squad with Ronaldo/Fernandes depth) vastly outclasses 50th-ranked Uzbekistan (first-time WC participants who lost 3-1 to Colombia). Portugal's only blip was a 1-1 draw vs DR Congo; they are heavy favorites per all previews/odds (~1.18-1.22 decimal) and should dominate at NRG Stadium. Uzbekistan has no realistic path to points here.",https://sports.yahoo.com/articles/portugal-vs-uzbekistan-predictions-picks-100000920.html | https://www.covers.com/world-cup/portugal-vs-uzbekistan-prediction-picks-odds-tuesday-6-23-2026 | https://www.whoscored.com/matches/1953898/preview/international-fifa-world-cup-2026-portugal-uzbekistan | https://www.racingpost.com/sport/football-tips/world-cup-2026/portugal-vs-uzbekistan-world-cup-prediction-team-news-odds-betting-tips-and-bet-builder-a260w1C6DOJl/ | https://inside.fifa.com/fifa-world-ranking/men | https://www.fifa.com/en/match-centre/match/17/285023/289273/400021503,,,,,,,,correct,True,neither,none,none,"If Portugal had shown the same lack of sharpness as in their 1-1 draw with DR Congo, Uzbekistan might have limited the margin to 2-0 or 3-0 while still losing, but the win itself was never in doubt.","no, the decisive Portugal win aligned exactly with the high-probability forecast and heavy-favorite bet",0.85,,47
m49,2026-06-24,A,South Africa,Korea Republic,1,0,team_a_win,0.21,0.29,0.5,team_b_win,60,"South Korea holds a clear quality advantage with a deeper squad featuring stars like Son Heung-min and Kim Min-jae, plus better recent WC form (win vs Czechia) compared to South Africa's struggles (only 1 goal from open play in the tournament, no wins in last 6 internationals). Bafana Bafana face key suspensions (Mokoena, Zwane) in a must-win scenario but lack the attacking cutting edge and depth to overcome Korea's organization and experience. Expert previews and betting markets (SK around -150 to -155) heavily back a narrow Korea victory in this Group A decider.",https://www.sportsmole.co.uk/football/south-africa/world-cup-2026/preview/south-africa-vs-south-korea-prediction-team-news-lineups_599815.html | https://sports.yahoo.com/articles/south-africa-vs-south-korea-105000910.html | https://www.si.com/soccer/south-africa-vs-south-korea-world-cup-preview-predictions-lineups-6-24-26 | https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_Group_A | https://www.racingpost.com/sport/football-tips/world-cup-2026/south-africa-vs-south-korea-world-cup-prediction-team-news-odds-betting-tips-and-bet-builder-afEgA7q1q3rv/,,,,,,,,incorrect,False,unlucky,South Africa's intense must-win motivation and resulting defensive resilience/tactical discipline that neutralized South Korea's quality edge,"South Korea's squad quality, depth, and recent form advantage, assuming it would reliably overcome the high-stakes underdog dynamic","If South Africa had failed to score on their limited chance (e.g., no set-piece goal or Korea defending the key moment better), the result would most likely have been a draw or narrow South Korea win given both sides' cautious approaches.","No, my probabilities already built in a realistic ~21% chance of the underdog win and correctly favored South Korea overall; this was variance in a high-motivation group decider, not a flaw in the directional bet.",0.68,,48
m50,2026-06-24,A,Czechia,Mexico,0,3,team_b_win,0.25,0.32,0.43,draw,45,"Mexico, already qualified and leading Group A with 6 points after wins over South Africa and South Korea, field a rotated but still strong side (including Ochoa and Gimenez) at high-altitude Estadio Azteca, while Czechia (1 point, must-win situation) pushes aggressively with Schick and Hlozek but lacks the quality to break down a motivated home defense consistently. Experts widely project a tight 1-1 or low-scoring draw, making +300 odds strong value as Mexico prioritizes avoiding defeat over all-out attack. Key factors include home advantage, Czechia's poor xG creation, and Mexico's defensive record in the group.",https://www.rotowire.com/soccer/article/2026-world-cup-best-bets-today-7-picks-for-wednesday-june-24-119480 | https://sports.yahoo.com/articles/mexico-vs-czechia-predictions-picks-180000714.html | https://www.rotowire.com/soccer/article/czechia-vs-mexico-preview-predicted-lineups-team-news-tactical-analysis-2026-world-cup-group-a-119342 | https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_Group_A | https://www.racingpost.com/sport/football-tips/world-cup-2026/czech-republic-vs-mexico-world-cup-prediction-team-news-odds-betting-tips-and-bet-builder-aVhrU9r75F2V/,,,,,,,,partially_correct,False,unlucky,Mexico's dominance and clinical edge even with rotation and lower motivation,the probability of a draw from Mexico being content to manage the game,"If Mexico had made heavier rotations or approached with even less intensity, Czechia might have held to a draw or narrower loss instead of a clean-sheet defeat.","yes, I would bet on Mexico win rather than draw as the result showed the quality/home/altitude gap overwhelmed any rotation or motivation effects",0.7,,49
m51,2026-06-24,C,Morocco,Haiti,4,2,team_a_win,0.83,0.12,0.05,team_a_win,80,"Morocco are heavy favorites with a massive quality gap (FIFA rank ~7-12 vs Haiti's ~83-87), strong recent form (draw vs Brazil, win vs Scotland), and motivation to top Group C for a better knockout draw, while Haiti are already eliminated and lack cutting edge. Previews and betting markets (e.g. ~83-85% Morocco win implied) overwhelmingly back a comfortable Atlas Lions victory despite possible rotation.",https://www.fifa.com/en/match-centre/match/17/285023/289273/400021452 | https://www.squawka.com/us/news/world-cup/match-preview-morocco-vs-haiti-06-24-26-world-cup-2026/ | https://www.sportsmole.co.uk/football/morocco/world-cup-2026/preview/morocco-vs-haiti-prediction-team-news-lineups_599775.html | https://www.racingpost.com/sport/football-tips/world-cup-2026/morocco-vs-haiti-world-cup-prediction-team-news-odds-betting-tips-and-bet-builder-ah7S64g5gWZJ/ | https://www.whoscored.com/matches/1953864/preview/international-fifa-world-cup-2026-morocco-haiti,,,,,,,,correct,True,neither,Haiti's scoring threat and resilience (scoring 2 goals) in a dead-rubber match where Morocco may have rotated or eased off,the expected margin of victory and defensive dominance for Morocco,"If Morocco had fielded a full-strength, non-rotated side with maximum motivation, the scoreline would likely have been a larger-margin win with fewer goals conceded.","no, the win outcome and high assigned probability for team_a_win were validated despite the closer-than-expected score",0.7,,50
